우편번호,일련번호,시도,시군구,읍면동,리,도서,번지,아파트/건물명
601832,131,부산광역시,동구,초량6동,,,816-7,
601832,051,부산광역시,동구,초량6동,,,795~800,
601832,091,부산광역시,동구,초량6동,,,811-1~811-1,
601832,141,부산광역시,동구,초량6동,,,817~851,
601832,101,부산광역시,동구,초량6동,,,811-10~811-10,
601832,071,부산광역시,동구,초량6동,,,806-173~806-218,
601832,021,부산광역시,동구,초량6동,,,811-99~811-101,
601832,121,부산광역시,동구,초량6동,,,815-17~815-34,
601832,111,부산광역시,동구,초량6동,,,815-11~815-13,
601832,061,부산광역시,동구,초량6동,,,806-1~806-166,
601832,041,부산광역시,동구,초량6동,,,813~814,
601832,081,부산광역시,동구,초량6동,,,807~809,
601016,001,부산광역시,동구,초량6동,,,,
601010,001,부산광역시,동구,초량동,,,,
601600,006,부산광역시,동구,,,,,동부산우체국사서함
607754,002,부산광역시,동래구,낙민동,,,,동원아파트
607755,002,부산광역시,동래구,낙민동,,,,벽산아파트
607757,002,부산광역시,동래구,낙민동,,,,중앙하이츠아파트
607758,002,부산광역시,동래구,낙민동,,,,한신아파트 (1~8동)
607801,001,부산광역시,동래구,낙민동,,,76~175,
607801,011,부산광역시,동래구,낙민동,,,303~310,
607800,011,부산광역시,동래구,낙민동,,,176~302,
607800,001,부산광역시,동래구,낙민동,,,1~75,
607756,002,부산광역시,동래구,낙민동,,,,우성아파트
607759,002,부산광역시,동래구,낙민동,,,,한신아파트 (101~103동)
607760,002,부산광역시,동래구,낙민동,,,,한양아파트
607040,001,부산광역시,동래구,낙민동,,,,
607788,012,부산광역시,동래구,낙민동,,,,낙민동한일유앤아이아파트 (101~110동)
607802,031,부산광역시,동래구,명륜동,,,752,
607806,031,부산광역시,동래구,명륜동,,,753,
607011,007,부산광역시,동래구,명륜동,,,,동래우체국
607711,003,부산광역시,동래구,명륜동,,,,대동병원
607010,001,부산광역시,동래구,명륜동,,,,
607806,021,부산광역시,동래구,명륜동,,,677~690,
607806,011,부산광역시,동래구,명륜동,,,671~675,
607806,001,부산광역시,동래구,명륜동,,,637~644,
607805,011,부산광역시,동래구,명륜동,,,645~670,
607805,001,부산광역시,동래구,명륜동,,,586~636,
607804,001,부산광역시,동래구,명륜동,,,178~585,
607803,041,부산광역시,동래구,명륜동,,,697~750,
607714,003,부산광역시,동래구,명륜동,,,,한화생명빌딩
607802,001,부산광역시,동래구,명륜동,,,1~134,
607802,021,부산광역시,동래구,명륜동,,, 산1~35,
607803,001,부산광역시,동래구,명륜동,,,135~177,
607802,011,부산광역시,동래구,명륜동,,,676-1~676-12,
607715,004,부산광역시,동래구,명륜동,,,,반도통상
607847,011,부산광역시,동래구,명륜동,,, 산36~40,
607847,021,부산광역시,동래구,명륜동,,, 산51~75,
607847,001,부산광역시,동래구,명륜동,,,691~696,
607853,011,부산광역시,동래구,명륜동,,,676-115~676-130,
607854,011,부산광역시,동래구,명륜동,,,676-114,
607854,001,부산광역시,동래구,명륜동,,,676-13,
607853,001,부산광역시,동래구,명륜동,,,676-14~676-113,
607853,021,부산광역시,동래구,명륜동,,, 산41~50,
607793,012,부산광역시,동래구,명륜동,,,,동래센트럴파크하이츠1단지 (101~104동)
607794,012,부산광역시,동래구,명륜동,,,,동래센트럴파크하이츠2단지 (201~207동)
607111,001,부산광역시,동래구,명장1동,,,,
607761,002,부산광역시,동래구,명장1동,,,,삼성아파트
607810,031,부산광역시,동래구,명장1동,,,600~650,
607808,001,부산광역시,동래구,명장1동,,,57~109,
607809,011,부산광역시,동래구,명장1동,,,144~149,
607809,021,부산광역시,동래구,명장1동,,,327~488,
607809,001,부산광역시,동래구,명장1동,,,110~137,
607810,011,부산광역시,동래구,명장1동,,,150~162,
607809,031,부산광역시,동래구,명장1동,,,51~56,
607810,001,부산광역시,동래구,명장1동,,,138~143,
607810,021,부산광역시,동래구,명장1동,,, 산1~64,
607809,061,부산광역시,동래구,명장1동,,,489-39~489-46,
607809,041,부산광역시,동래구,명장1동,,,489-1,
607809,051,부산광역시,동래구,명장1동,,,489-3~489-37,
607809,071,부산광역시,동래구,명장1동,,,490,
607811,041,부산광역시,동래구,명장2동,,,489-2,
607811,031,부산광역시,동래구,명장2동,,,489-38,
607762,002,부산광역시,동래구,명장2동,,,,조양아파트
607812,001,부산광역시,동래구,명장2동,,,326,
607811,021,부산광역시,동래구,명장2동,,, 산65~106,
607811,011,부산광역시,동래구,명장2동,,,491~507,
607811,001,부산광역시,동래구,명장2동,,,317~325,
607112,001,부산광역시,동래구,명장2동,,,,
607807,001,부산광역시,동래구,명장2동,,,1~50,
607807,011,부산광역시,동래구,명장2동,,,163~316,
607807,021,부산광역시,동래구,명장2동,,,508~599,
607110,001,부산광역시,동래구,명장동,,,,
607020,001,부산광역시,동래구,복천동,,,,
607701,007,부산광역시,동래구,복천동,,,,동래구청
607751,002,부산광역시,동래구,복천동,,,,우성베스토피아아파트
607763,002,부산광역시,동래구,복천동,,,,현대아파트
607817,051,부산광역시,동래구,사직1동,,,47,
607817,021,부산광역시,동래구,사직1동,,,422~423,
607817,031,부산광역시,동래구,사직1동,,,800~876,
607817,011,부산광역시,동래구,사직1동,,,93~104,
607817,041,부산광역시,동래구,사직1동,,,894~900,
607817,001,부산광역시,동래구,사직1동,,,66~77,
607814,021,부산광역시,동래구,사직1동,,,13~25,
607814,031,부산광역시,동래구,사직1동,,,48~57,
607817,071,부산광역시,동래구,사직1동,,,781~783,
607860,111,부산광역시,동래구,사직1동,,,582-9~582-10,
607817,061,부산광역시,동래구,사직1동,,,471~499,
607860,091,부산광역시,동래구,사직1동,,,563~581,
607860,101,부산광역시,동래구,사직1동,,,662~665,
607121,001,부산광역시,동래구,사직1동,,,,
607122,001,부산광역시,동래구,사직2동,,,,
607764,002,부산광역시,동래구,사직2동,,,,로얄아파트
607765,002,부산광역시,동래구,사직2동,,,,시영아파트
607767,002,부산광역시,동래구,사직2동,,,,한신아파트
607766,002,부산광역시,동래구,사직2동,,,,사직삼정그린코아아파트 (101~110동)
607795,012,부산광역시,동래구,사직2동,,,,사직2차쌍용예가아파트 (201~208동)
607792,012,부산광역시,동래구,사직2동,,,,사직삼환나우빌 (101~108동)
607815,101,부산광역시,동래구,사직2동,,,620-2~620-5,
607815,111,부산광역시,동래구,사직2동,,,621~629,
607861,021,부산광역시,동래구,사직2동,,,1018,
607820,031,부산광역시,동래구,사직2동,,,597~601,
607820,041,부산광역시,동래구,사직2동,,,749,
607820,021,부산광역시,동래구,사직2동,,,595,
607819,081,부산광역시,동래구,사직2동,,,582-78~582-79,
607819,061,부산광역시,동래구,사직2동,,,583~592,
607819,051,부산광역시,동래구,사직2동,,,582-1~582-5,
607819,041,부산광역시,동래구,사직2동,,,596,
607815,091,부산광역시,동래구,사직2동,,,594,
607820,061,부산광역시,동래구,사직2동,,, 산51,
607861,011,부산광역시,동래구,사직2동,,,930,
607820,051,부산광역시,동래구,사직2동,,,931~1000,
607819,071,부산광역시,동래구,사직2동,,,630~634,
607819,091,부산광역시,동래구,사직2동,,,619~620-1,
607815,121,부산광역시,동래구,사직2동,,,637-3,
607815,001,부산광역시,동래구,사직2동,,,26~46,
607815,071,부산광역시,동래구,사직2동,,,4~12,
607820,001,부산광역시,동래구,사직2동,,,901~929,
607819,031,부산광역시,동래구,사직2동,,, 산1~50,
607820,011,부산광역시,동래구,사직2동,,, 산74~105,
607815,051,부산광역시,동래구,사직2동,,,602~618,
607815,021,부산광역시,동래구,사직2동,,,78~92,
607815,031,부산광역시,동래구,사직2동,,, 산52~73,
607789,012,부산광역시,동래구,사직2동,,,,사직2차삼정그린코아아파트 (201~207동)
607786,012,부산광역시,동래구,사직2동,,,,사직쌍용예가아파트 (101~129동)
607813,001,부산광역시,동래구,사직3동,,,1~3,
607813,011,부산광역시,동래구,사직3동,,,139~149,
607818,011,부산광역시,동래구,사직3동,,,150~157,
607821,021,부산광역시,동래구,사직3동,,,105~119,
607816,031,부산광역시,동래구,사직3동,,,877~893,
607816,001,부산광역시,동래구,사직3동,,,58~65,
607816,011,부산광역시,동래구,사직3동,,,120~126,
607813,021,부산광역시,동래구,사직3동,,,158~160,
607816,051,부산광역시,동래구,사직3동,,,161~413,
607818,031,부산광역시,동래구,사직3동,,,133~134,
607821,031,부산광역시,동래구,사직3동,,,130~132,
607816,071,부산광역시,동래구,사직3동,,,424~470,
607816,061,부산광역시,동래구,사직3동,,,414~421,
607818,041,부산광역시,동래구,사직3동,,,137~138,
607818,021,부산광역시,동래구,사직3동,,,127~129,
607816,041,부산광역시,동래구,사직3동,,,135~136,
607123,001,부산광역시,동래구,사직3동,,,,
607120,001,부산광역시,동래구,사직동,,,,
607050,001,부산광역시,동래구,수안동,,,,
607768,002,부산광역시,동래구,수안동,,,,새동래아파트
607769,002,부산광역시,동래구,수안동,,,,한진타운아파트 (101~105동)
607784,012,부산광역시,동래구,수안동,,,,해바라기아파트
607822,001,부산광역시,동래구,수안동,,,1~31,
607824,011,부산광역시,동래구,수안동,,,255~665,
607824,021,부산광역시,동래구,수안동,,,701~730,
607824,001,부산광역시,동래구,수안동,,,226~249,
607822,011,부산광역시,동래구,수안동,,,666~700,
607823,001,부산광역시,동래구,수안동,,,32~225,
607823,011,부산광역시,동래구,수안동,,,250~254,
607827,001,부산광역시,동래구,안락1동,,,406~426,
607828,001,부산광역시,동래구,안락1동,,,427~430,
607827,011,부산광역시,동래구,안락1동,,,800~1080,
607828,011,부산광역시,동래구,안락1동,,,437~447,
607829,011,부산광역시,동래구,안락1동,,,632~799,
607829,021,부산광역시,동래구,안락1동,,,625,
607829,001,부산광역시,동래구,안락1동,,,431~436,
607828,021,부산광역시,동래구,안락1동,,,473~594,
607785,012,부산광역시,동래구,안락1동,,,,강변뜨란채아파트 (101~109동)
607712,003,부산광역시,동래구,안락1동,,,,봉생병원
607717,003,부산광역시,동래구,안락1동,,,,SK텔레콤
607770,002,부산광역시,동래구,안락1동,,,,화목아파트
607101,001,부산광역시,동래구,안락1동,,,,
607102,001,부산광역시,동래구,안락2동,,,,
607771,002,부산광역시,동래구,안락2동,,,,충렬아파트
607772,002,부산광역시,동래구,안락2동,,,,안락1차SK아파트 (101~116동)
607773,002,부산광역시,동래구,안락2동,,,,주공아파트
607776,002,부산광역시,동래구,안락2동,,,,현대아파트
607775,002,부산광역시,동래구,안락2동,,,,SK쁘띠메종아파트 (201~204동)
607825,021,부산광역시,동래구,안락2동,,, 산1~20,
607825,001,부산광역시,동래구,안락2동,,,1~285,
607825,011,부산광역시,동래구,안락2동,,,595~600,
607826,001,부산광역시,동래구,안락2동,,,286~405,
607781,012,부산광역시,동래구,안락2동,,,,안락뜨란채2단지아파트 (201~213동)
607826,011,부산광역시,동래구,안락2동,,,456~472,
607830,021,부산광역시,동래구,안락2동,,,1081~1250,
607830,001,부산광역시,동래구,안락2동,,,448~455,
607830,031,부산광역시,동래구,안락2동,,,626~631,
607830,011,부산광역시,동래구,안락2동,,,601~624,
607830,041,부산광역시,동래구,안락2동,,,1252~1300,
607791,012,부산광역시,동래구,안락2동,,,,안락뜨란채1단지아파트 (101~105동)
607100,001,부산광역시,동래구,안락동,,,,
607061,001,부산광역시,동래구,온천1동,,,,
607777,002,부산광역시,동래구,온천1동,,,,신화타워아파트
607832,061,부산광역시,동래구,온천1동,,, 산126,
607832,051,부산광역시,동래구,온천1동,,, 산123~124,
607832,071,부산광역시,동래구,온천1동,,, 산117~118,
607834,031,부산광역시,동래구,온천1동,,,1817~1819,
607832,021,부산광역시,동래구,온천1동,,, 산1~53,
607831,011,부산광역시,동래구,온천1동,,,138~169,
607831,001,부산광역시,동래구,온천1동,,,1~76,
607832,011,부산광역시,동래구,온천1동,,,240~299,
607833,001,부산광역시,동래구,온천1동,,,170~239,
607834,021,부산광역시,동래구,온천1동,,,371~385,
607832,041,부산광역시,동래구,온천1동,,, 산128~133,
607834,011,부산광역시,동래구,온천1동,,,425~499,
607834,001,부산광역시,동래구,온천1동,,,300~357,
607832,001,부산광역시,동래구,온천1동,,,77~137,
607787,012,부산광역시,동래구,온천1동,,,,SK허브스카이위아아파트 (101~103동)
607790,012,부산광역시,동래구,온천1동,,,,벽산아스타아파트 (101~103동)
607834,041,부산광역시,동래구,온천1동,,,1803~1815,
607834,051,부산광역시,동래구,온천1동,,,1747~1769,
607838,081,부산광역시,동래구,온천2동,,,1708~1719,
607838,101,부산광역시,동래구,온천2동,,,1770~1802,
607838,091,부산광역시,동래구,온천2동,,,1723~1746,
607835,011,부산광역시,동래구,온천2동,,,617~783,
607837,031,부산광역시,동래구,온천2동,,,1134,
607837,071,부산광역시,동래구,온천2동,,,1352,
607837,061,부산광역시,동래구,온천2동,,,1427~1439,
607837,011,부산광역시,동래구,온천2동,,,906~1016,
607838,071,부산광역시,동래구,온천2동,,,1135~1137,
607835,001,부산광역시,동래구,온천2동,,,500~614,
607838,001,부산광역시,동래구,온천2동,,,850~905,
607838,041,부산광역시,동래구,온천2동,,, 산127,
607838,051,부산광역시,동래구,온천2동,,,386~423,
607838,031,부산광역시,동래구,온천2동,,,358~370,
607838,011,부산광역시,동래구,온천2동,,,1017~1128,
607837,001,부산광역시,동래구,온천2동,,,784~849,
607837,051,부산광역시,동래구,온천2동,,,1387~1409,
607845,001,부산광역시,동래구,온천2동,,,424,
607837,041,부산광역시,동래구,온천2동,,,1161~1165,
607837,021,부산광역시,동래구,온천2동,,,1129~1132,
607838,161,부산광역시,동래구,온천2동,,, 산54~78,
607838,141,부산광역시,동래구,온천2동,,, 산125,
607838,151,부산광역시,동래구,온천2동,,, 산87~116,
607838,121,부산광역시,동래구,온천2동,,, 산119~122,
